frame,p1_post_positionX,p1_post_positionY,p1_post_facingDirection,p1_post_percent,p1_post_shieldSize,p1_post_stocksRemaining,p1_post_lCancelStatus,p2_post_positionX,p2_post_positionY,p2_post_facingDirection,p2_post_percent,p2_post_shieldSize,p2_post_stocksRemaining,p2_post_lCancelStatus,stageId,winner
60,0.0,9.999999747378752e-05,-1,0,60,4,0,-38.79999923706055,27.20009994506836,1,0,60,4,0,31,True
120,0.0,9.999999747378752e-05,-1,0,60,4,0,-40.997169494628906,27.20009994506836,-1,0,60,4,0,31,True
180,22.66288185119629,9.999999747378752e-05,-1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
240,28.0907039642334,22.94809913635254,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
300,38.48063278198242,9.999999747378752e-05,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
360,23.80077362060547,9.999999747378752e-05,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
420,28.09246253967285,21.028099060058594,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
480,40.67544937133789,9.999999747378752e-05,-1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
540,27.010709762573242,30.494098663330078,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
600,35.305442810058594,9.999999747378752e-05,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
660,10.90626049041748,11.008096694946289,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
720,37.002593994140625,9.999999747378752e-05,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
780,29.43130874633789,2.036099910736084,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
840,40.55984115600586,9.999999747378752e-05,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
900,25.931222915649414,17.92009925842285,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
960,33.75497817993164,9.999999747378752e-05,-1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
1020,29.869739532470703,9.999999747378752e-05,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
1080,13.433833122253418,20.60809898376465,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
1140,46.47291564941406,3.1361000537872314,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
1200,20.154708862304688,9.999999747378752e-05,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
1260,30.392452239990234,17.92009925842285,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
1320,28.09734344482422,9.999999747378752e-05,1,0,60,4,0,-57.588165283203125,27.20009994506836,1,0,60,4,0,31,True
1380,24.973752975463867,27.20009994506836,1,0,60,4,0,-12.218405723571777,12.170103073120117,-1,0,60,4,0,31,True
1440,50.9945068359375,9.999999747378752e-05,-1,0,60,4,0,-4.208329200744629,8.20009994506836,-1,0,60,4,0,31,True
1500,40.0252685546875,1.885040283203125,1,0,60,4,0,-2.080488681793213,9.999999747378752e-05,1,0,60,4,0,31,True
1560,29.911706924438477,9.999999747378752e-05,1,0,60,4,0,-12.591117858886719,9.999999747378752e-05,1,0,60,4,0,31,True
1620,17.97487449645996,3.8400988578796387,1,0,60,4,0,21.267072677612305,9.999999747378752e-05,-1,0,60,4,0,31,True
1680,21.008384704589844,27.20009994506836,1,0,60,4,0,19.467077255249023,9.999999747378752e-05,-1,0,60,4,0,31,True
1740,49.999298095703125,32.40809631347656,1,0,60,4,0,9.145167350769043,9.999999747378752e-05,-1,0,60,4,0,31,True
1800,42.7448616027832,9.999999747378752e-05,1,0,60,4,0,24.583467483520508,-0.6999011039733887,1,0,60,4,0,31,True
1860,27.56928062438965,27.20009994506836,1,0,60,4,0,13.907661437988281,9.999999747378752e-05,1,0,60,4,0,31,True
1920,38.28179931640625,27.20009994506836,1,0,60,4,0,-9.90284538269043,9.999999747378752e-05,1,0,60,4,0,31,True
1980,49.823612213134766,27.20009994506836,1,0,60,4,0,-24.76664924621582,9.999999747378752e-05,1,0,60,4,0,31,True
2040,57.097564697265625,27.20009994506836,1,0,60,4,0,-29.062602996826172,9.999999747378752e-05,-1,0,60,4,0,31,True
2100,46.76886749267578,9.999999747378752e-05,1,0,60,4,0,5.675656795501709,9.150099754333496,-1,0,60,4,0,31,True
