frame,p1_post_positionX,p1_post_positionY,p1_post_facingDirection,p1_post_percent,p1_post_shieldSize,p1_post_stocksRemaining,p1_post_lCancelStatus,p2_post_positionX,p2_post_positionY,p2_post_facingDirection,p2_post_percent,p2_post_shieldSize,p2_post_stocksRemaining,p2_post_lCancelStatus,stageId,winner
60,-41.508846282958984,9.999999747378752e-05,1,0.0,54.26000213623047,4,0,-48.336483001708984,10.020099639892578,1,0.0,50.69000244140625,4,0,32,True
120,1.0006128549575806,9.999999747378752e-05,-1,3.0,56.84999084472656,4,0,-40.88264465332031,9.999999747378752e-05,1,0.0,54.889984130859375,4,0,32,True
180,51.28151321411133,9.999999747378752e-05,1,3.0,60.0,4,0,3.9748594760894775,9.999999747378752e-05,1,12.0,59.0899658203125,4,0,32,True
240,-3.358994483947754,4.308098316192627,1,6.0,60.0,4,0,-5.365140438079834,9.999999747378752e-05,1,12.0,59.160003662109375,4,0,32,True
300,-9.006572723388672,9.030097961425781,1,6.0,60.0,4,0,-22.68609619140625,9.999999747378752e-05,1,12.0,55.66001892089844,4,0,32,True
360,-21.341209411621094,9.999999747378752e-05,1,6.0,60.0,4,0,-30.203397750854492,-1.0010043382644653,1,21.0,43.130035400390625,4,0,32,True
420,-6.756917953491211,9.999999747378752e-05,1,6.0,60.0,4,0,-2.0970940589904785,22.722871780395508,-1,32.0,46.980018615722656,4,0,32,True
480,27.083457946777344,9.999999747378752e-05,1,6.0,60.0,4,0,45.99394607543945,16.526180267333984,-1,44.0,51.18000030517578,4,0,32,True
540,41.22383117675781,9.999999747378752e-05,1,6.0,60.0,4,0,72.54847717285156,9.999999747378752e-05,-1,44.0,53.62998962402344,4,0,32,True
600,39.123836517333984,9.999999747378752e-05,-1,6.0,60.0,4,0,210.469482421875,67.37319946289062,-1,72.0,57.47997283935547,4,0,32,True
660,39.123836517333984,9.999999747378752e-05,-1,6.0,60.0,4,0,248.68885803222656,77.64816284179688,-1,72.0,60.0,3,0,32,True
720,39.123836517333984,9.999999747378752e-05,-1,6.0,60.0,4,0,16.0,50.74998474121094,-1,0.0,60.0,3,0,32,True
780,39.123836517333984,9.999999747378752e-05,-1,9.0,60.0,4,0,40.504798889160156,24.84009552001953,1,0.0,60.0,3,0,32,True
840,-14.39149284362793,9.999999747378752e-05,1,14.0,60.0,4,0,-0.9671323895454407,3.650099754333496,-1,0.0,60.0,3,0,32,True
900,37.97569274902344,9.999999747378752e-05,-1,14.0,60.0,4,0,6.089267730712891,9.999999747378752e-05,-1,0.0,60.0,3,0,32,True
960,62.18821716308594,9.999999747378752e-05,1,14.0,60.0,4,0,6.089267730712891,9.999999747378752e-05,1,0.0,56.6400146484375,3,0,32,True
1020,62.18821716308594,9.999999747378752e-05,1,14.0,60.0,4,0,-5.250734329223633,7.020099639892578,1,0.0,60.0,3,0,32,True
1080,49.81775665283203,31.65609359741211,1,14.0,58.94999694824219,4,0,-27.905736923217773,10.620100021362305,1,0.0,60.0,3,0,32,True
1140,-21.459253311157227,9.120098114013672,1,16.760000228881836,60.0,4,0,-38.12723922729492,27.880098342895508,-1,0.0,60.0,3,0,32,True
1200,-14.208024978637695,19.008094787597656,-1,31.760000228881836,60.0,4,0,-48.853729248046875,9.999999747378752e-05,1,11.399999618530273,56.78001403808594,3,0,32,True
1260,-33.737850189208984,8.876097679138184,1,31.760000228881836,60.0,4,0,-14.604944229125977,9.999999747378752e-05,-1,11.399999618530273,58.530006408691406,3,0,32,True
1320,-30.852418899536133,14.976099014282227,1,31.760000228881836,60.0,4,0,15.196270942687988,29.030099868774414,-1,11.399999618530273,59.93000030517578,3,0,32,True
1380,-3.5196444988250732,9.999999747378752e-05,1,31.760000228881836,56.360008239746094,4,0,43.536231994628906,10.360099792480469,-1,11.399999618530273,59.86000061035156,3,0,32,True
1440,-6.140025615692139,11.748099327087402,-1,31.760000228881836,57.510276794433594,4,0,68.22515869140625,9.999999747378752e-05,-1,11.399999618530273,55.870018005371094,3,0,32,True
1500,50.653770446777344,4.3483357429504395,1,31.760000228881836,60.0,4,0,68.14311218261719,9.999999747378752e-05,-1,24.399999618530273,56.57001495361328,3,0,32,True
1560,41.95973587036133,9.999999747378752e-05,1,31.760000228881836,60.0,4,0,24.461576461791992,9.999999747378752e-05,1,35.08000183105469,60.0,3,0,32,True
1620,9.105117797851562,3.1361000537872314,1,31.760000228881836,60.0,4,0,18.26540184020996,8.20009994506836,-1,35.08000183105469,54.050025939941406,3,0,32,True
1680,2.3898417949676514,9.999999747378752e-05,1,44.01000213623047,60.0,4,0,-18.543304443359375,0.8901002407073975,-1,35.08000183105469,58.25000762939453,3,0,32,True
1740,1.9648926258087158,1.0500999689102173,1,44.01000213623047,49.1500358581543,4,0,19.642990112304688,-3.1549479961395264,1,35.08000183105469,60.0,3,0,32,True
1800,22.861896514892578,9.999999747378752e-05,1,44.01000213623047,49.96131896972656,4,0,43.67953872680664,9.999999747378752e-05,-1,45.08000183105469,59.650001525878906,3,0,32,True
1860,7.4062700271606445,15.808098793029785,1,44.01000213623047,52.76130676269531,4,0,-25.664306640625,31.39562225341797,-1,55.75,60.0,3,0,32,True
1920,-57.26374053955078,2.036099910736084,-1,44.01000213623047,56.96128845214844,4,0,-89.58100891113281,-13.70156192779541,1,66.30999755859375,60.0,3,0,32,True
1980,-54.75562286376953,9.999999747378752e-05,-1,44.01000213623047,57.92185592651367,4,0,-87.74726104736328,-14.312811851501465,1,66.30999755859375,60.0,3,0,32,True
2040,-27.534244537353516,11.52009391784668,1,44.01000213623047,60.0,4,0,-19.21352195739746,9.999999747378752e-05,1,66.30999755859375,56.920013427734375,3,0,32,True
2100,-62.39377212524414,9.999999747378752e-05,1,55.37000274658203,60.0,4,0,-41.190956115722656,9.999999747378752e-05,1,66.30999755859375,56.920013427734375,3,0,32,True
2160,-78.90008544921875,3.993997097015381,1,55.37000274658203,60.0,4,0,-69.88678741455078,9.892219543457031,-1,78.06999969482422,60.0,3,0,32,True
2220,-31.33995819091797,7.050095558166504,1,55.37000274658203,60.0,4,0,-4.919469833374023,15.043830871582031,-1,88.1500015258789,60.0,3,0,32,True
2280,-14.620081901550293,3.1361000537872314,-1,55.37000274658203,60.0,4,0,48.75083923339844,9.989738464355469e-05,-1,88.1500015258789,58.25000762939453,3,0,32,True
2340,-7.152055740356445,9.999999747378752e-05,1,57.090003967285156,58.600006103515625,4,0,18.720388412475586,9.999999747378752e-05,1,88.1500015258789,60.0,3,0,32,True
2400,8.73826789855957,58.6003303527832,1,64.55000305175781,60.0,4,0,8.690385818481445,9.999999747378752e-05,-1,88.1500015258789,60.0,3,0,32,True
