frame,p1_post_positionX,p1_post_positionY,p1_post_facingDirection,p1_post_percent,p1_post_shieldSize,p1_post_stocksRemaining,p1_post_lCancelStatus,p2_post_positionX,p2_post_positionY,p2_post_facingDirection,p2_post_percent,p2_post_shieldSize,p2_post_stocksRemaining,p2_post_lCancelStatus,stageId,winner
15,-1.3323664665222168,13.256088256835938,1,0.0,60.0,4,0,-45.24641036987305,21.76009750366211,1,0.0,59.790000915527344,4,0,8,True
30,-12.87481689453125,28.03608512878418,1,0.0,60.0,4,0,-32.28345489501953,9.999999747378752e-05,1,0.0,60.0,4,0,8,True
45,5.794183254241943,31.66608428955078,1,0.0,60.0,4,0,-18.17658042907715,9.999999747378752e-05,1,0.0,57.760009765625,4,0,8,True
60,23.636682510375977,13.676078796386719,1,0.0,60.0,4,0,-17.454744338989258,9.999999747378752e-05,1,0.0,57.760009765625,4,0,8,True
75,34.97856140136719,9.999999747378752e-05,1,0.0,60.0,4,0,-17.454744338989258,9.999999747378752e-05,1,0.0,58.81000518798828,4,0,8,True
90,28.146940231323242,8.64009952545166,1,0.0,60.0,4,0,-25.417083740234375,9.999999747378752e-05,1,0.0,59.86000061035156,4,0,8,True
105,8.15007209777832,20.160099029541016,1,0.0,60.0,4,0,-29.257844924926758,9.999999747378752e-05,1,0.0,60.0,4,0,8,True
120,-11.239303588867188,15.856096267700195,-1,12.0,60.0,4,0,-11.842309951782227,10.650099754333496,1,0.0,60.0,4,0,8,True
135,-4.361518383026123,18.105445861816406,-1,12.0,60.0,4,0,5.49769401550293,9.999999747378752e-05,1,0.0,60.0,4,0,8,True
150,-1.5880253314971924,32.065086364746094,-1,12.0,60.0,4,0,11.497695922851562,9.999999747378752e-05,1,0.0,60.0,4,0,8,True
165,-8.22765064239502,37.61508560180664,-1,12.0,60.0,4,0,22.911584854125977,9.999999747378752e-05,1,0.0,60.0,4,0,8,True
180,-22.224529266357422,15.073083877563477,-1,12.0,60.0,4,0,19.396343231201172,9.999999747378752e-05,-1,0.0,60.0,4,0,8,True
195,-33.02328109741211,9.999999747378752e-05,-1,12.0,60.0,4,0,-5.595722198486328,10.45009994506836,-1,0.0,60.0,4,0,8,True
210,-46.825904846191406,-1.5886300802230835,-1,12.0,60.0,4,0,-25.09572982788086,9.999999747378752e-05,-1,0.0,60.0,4,0,8,True
225,-48.72781753540039,-1.9848618507385254,1,12.0,60.0,4,0,-30.375734329223633,9.999999747378752e-05,1,0.0,60.0,4,0,8,True
240,-38.733394622802734,9.999999747378752e-05,1,12.0,60.0,4,0,-30.375734329223633,9.999999747378752e-05,1,0.0,60.0,4,0,8,True
255,-36.24129867553711,6.463076591491699,1,24.0,60.0,4,0,-30.375734329223633,9.999999747378752e-05,1,0.0,60.0,4,0,8,True
270,-26.13562774658203,23.668176651000977,1,24.0,60.0,4,0,-30.375734329223633,9.999999747378752e-05,1,0.0,60.0,4,0,8,True
