frame,p1_post_positionX,p1_post_positionY,p1_post_facingDirection,p1_post_percent,p1_post_shieldSize,p1_post_stocksRemaining,p1_post_lCancelStatus,p2_post_positionX,p2_post_positionY,p2_post_facingDirection,p2_post_percent,p2_post_shieldSize,p2_post_stocksRemaining,p2_post_lCancelStatus,stageId,winner
15,19.044321060180664,17.280099868774414,1,0.0,60.0,4,0,-1.0175000429153442,55.08008575439453,-1,0.0,60.0,4,0,31,True
30,25.120311737060547,28.23680877685547,1,0.0,60.0,4,0,-16.454248428344727,54.40010070800781,-1,0.0,60.0,4,0,31,True
45,7.753714561462402,14.016098022460938,1,0.0,60.0,4,0,-29.529253005981445,13.370094299316406,-1,0.0,60.0,4,0,31,True
60,17.48871421813965,9.999999747378752e-05,1,0.0,60.0,4,0,-33.579254150390625,3.970099687576294,-1,0.0,60.0,4,0,31,True
75,28.261743545532227,9.999999747378752e-05,1,0.0,60.0,4,0,-33.57475662231445,9.999999747378752e-05,-1,0.0,60.0,4,0,31,True
90,26.049287796020508,8.64009952545166,1,0.0,60.0,4,0,-33.57475662231445,9.999999747378752e-05,-1,0.0,60.0,4,0,31,True
105,28.62128257751465,20.160099029541016,1,0.0,60.0,4,0,-33.57475662231445,-3.149900436401367,-1,0.0,60.0,4,0,31,True
120,19.562349319458008,27.20009994506836,1,0.0,60.0,4,0,-33.57475662231445,9.999999747378752e-05,-1,0.0,60.0,4,0,31,True
135,10.462112426757812,4.7360968589782715,1,0.0,60.0,4,0,-33.57475662231445,7.050099849700928,-1,0.0,60.0,4,0,31,True
150,18.264738082885742,9.999999747378752e-05,1,0.0,60.0,4,0,-33.57475662231445,9.999999747378752e-05,-1,0.0,60.0,4,0,31,True
165,31.670528411865234,9.999999747378752e-05,1,0.0,60.0,4,0,-33.57475662231445,9.999999747378752e-05,-1,0.0,60.0,4,0,31,True
180,18.62238311767578,9.999999747378752e-05,1,0.0,60.0,4,0,-30.353382110595703,29.90009880065918,-1,0.0,60.0,4,0,31,True
195,8.475337028503418,9.999999747378752e-05,-1,0.0,60.0,4,0,-27.33713150024414,27.20009994506836,-1,0.0,60.0,4,0,31,True
210,21.45427894592285,8.876097679138184,-1,0.0,60.0,4,0,-37.63862609863281,14.920101165771484,-1,0.0,60.0,4,0,31,True
225,21.32090187072754,9.999999747378752e-05,-1,0.0,60.0,4,0,-39.81550216674805,9.999999747378752e-05,-1,0.0,60.0,4,0,31,True
240,31.817529678344727,9.999999747378752e-05,1,0.0,60.0,4,0,-39.81550216674805,7.020099639892578,-1,0.0,60.0,4,0,31,True
255,39.04593276977539,4.608099937438965,1,0.0,60.0,4,0,-39.81550216674805,9.999999747378752e-05,-1,0.0,60.0,4,0,31,True
270,26.660072326660156,21.846099853515625,1,0.0,60.0,4,0,-39.81550216674805,9.999999747378752e-05,-1,0.0,60.0,4,0,31,True
285,15.81635570526123,23.936100006103516,1,0.0,60.0,4,0,-39.81550216674805,9.999999747378752e-05,-1,0.0,60.0,4,0,31,True
300,18.551006317138672,0.00010000169277191162,1,0.0,60.0,4,1,-39.81550216674805,9.999999747378752e-05,-1,0.0,60.0,4,0,31,True
