frame,p1_post_positionX,p1_post_positionY,p1_post_facingDirection,p1_post_percent,p1_post_shieldSize,p1_post_stocksRemaining,p1_post_lCancelStatus,p2_post_positionX,p2_post_positionY,p2_post_facingDirection,p2_post_percent,p2_post_shieldSize,p2_post_stocksRemaining,p2_post_lCancelStatus,stageId,winner
60,39.11308670043945,29.004451751708984,-1,15.0,60.0,4,0,22.78067398071289,15.320093154907227,1,0.0,60.0,4,0,8,False
120,67.77767944335938,28.750097274780273,1,15.0,60.0,4,0,-2.90069842338562,9.999999747378752e-05,-1,0.0,60.0,4,0,8,False
180,71.23080444335938,20.454086303710938,1,15.0,60.0,4,0,16.8125,10.650099754333496,-1,0.0,60.0,4,0,8,False
240,16.45149803161621,19.930099487304688,1,15.0,60.0,4,0,-12.6325044631958,9.999999747378752e-05,-1,0.0,60.0,4,0,8,False
300,25.457475662231445,9.999999747378752e-05,-1,20.0,60.0,4,0,-6.945454120635986,6.000098705291748,1,12.0,60.0,4,0,8,False
360,46.94120788574219,18.570024490356445,-1,20.0,58.110008239746094,4,0,46.98908996582031,-1.6226270198822021,1,12.0,60.0,4,0,8,False
420,70.55330657958984,87.93132019042969,-1,44.290000915527344,60.0,4,0,46.98908996582031,35.147377014160156,1,12.0,60.0,4,0,8,False
480,129.53216552734375,107.46021270751953,-1,44.290000915527344,60.0,4,0,63.37908172607422,65.69610595703125,1,12.0,60.0,4,0,8,False
540,73.847412109375,31.253002166748047,-1,45.290000915527344,60.0,4,0,44.2271842956543,27.83009910583496,-1,12.0,60.0,4,0,8,False
600,74.51449584960938,20.309001922607422,-1,45.290000915527344,60.0,4,0,86.33663940429688,-25.13634490966797,1,25.0,60.0,4,0,8,False
660,66.25604248046875,-57.586978912353516,-1,45.290000915527344,60.0,4,0,76.3526382446289,-12.418432235717773,-1,25.0,60.0,4,0,8,False
720,65.99357604980469,-91.38703918457031,-1,45.290000915527344,60.0,3,0,68.61414337158203,-81.84513092041016,-1,25.0,60.0,4,0,8,False
780,0.0,79.91670227050781,-1,0.0,60.0,3,0,68.61414337158203,-35.68844223022461,-1,26.0,60.0,4,0,8,False
840,36.81062698364258,15.360002517700195,-1,0.0,60.0,3,0,25.128774642944336,3.970099687576294,-1,26.0,60.0,4,0,8,False
900,-7.9890594482421875,9.999999747378752e-05,-1,0.0,60.0,3,0,-12.304139137268066,9.999999747378752e-05,1,26.0,49.08000946044922,4,0,8,False
960,3.7067408561706543,9.999999747378752e-05,-1,4.650000095367432,54.75000762939453,3,0,-14.431138038635254,9.999999747378752e-05,1,26.0,52.579994201660156,4,0,8,False
1020,44.70539093017578,-1.1468563079833984,1,4.650000095367432,58.949989318847656,3,0,36.42538833618164,9.999999747378752e-05,1,26.0,56.77997589111328,4,0,8,False
1080,50.911643981933594,80.83451843261719,-1,27.309999465942383,60.0,3,0,33.063392639160156,38.08810806274414,1,26.0,60.0,4,0,8,False
1140,98.42019653320312,72.13243865966797,-1,27.309999465942383,60.0,3,0,58.60239028930664,66.2520980834961,-1,26.0,60.0,4,0,8,False
1200,49.56278991699219,19.432483673095703,-1,27.309999465942383,60.0,3,0,53.32774353027344,28.536405563354492,1,39.0,60.0,4,0,8,False
1260,48.765647888183594,-1.9927433729171753,-1,27.309999465942383,60.0,3,0,107.79199981689453,-37.6070671081543,-1,51.0,60.0,4,0,8,False
1320,86.50791931152344,0.4789689779281616,1,27.309999465942383,60.0,3,0,110.70396423339844,-6.91044282913208,-1,51.0,60.0,4,0,8,False
1380,68.91070556640625,7.044957160949707,-1,27.309999465942383,60.0,3,0,58.0,-13.3879976272583,-1,51.0,60.0,4,0,8,False
1440,62.07035827636719,10.675017356872559,-1,41.86000061035156,60.0,3,0,56.0,-3.5,1,51.0,60.0,4,0,8,False
1500,29.155099868774414,9.999999747378752e-05,-1,41.86000061035156,56.360015869140625,3,0,36.28304672241211,9.999999747378752e-05,1,51.0,60.0,4,0,8,False
1560,29.155099868774414,9.999999747378752e-05,-1,41.86000061035156,50.06004333496094,3,0,9.478498458862305,9.999999747378752e-05,1,51.0,60.0,4,0,8,False
1620,50.08726119995117,65.23371887207031,-1,46.91999816894531,52.889888763427734,3,0,30.323875427246094,31.28009796142578,1,51.0,60.0,4,0,8,False
1680,70.52152252197266,54.48080062866211,1,46.91999816894531,57.08987045288086,3,0,20.746004104614258,2.710099458694458,1,51.0,60.0,4,0,8,False
1740,43.70649719238281,23.450098037719727,1,46.91999816894531,56.54144287109375,3,0,7.347561359405518,9.999999747378752e-05,-1,51.0,60.0,4,0,8,False
1800,19.385112762451172,9.999999747378752e-05,1,46.91999816894531,60.0,3,0,-49.25006103515625,-2.093662738800049,1,61.91999816894531,60.0,4,0,8,False
1860,-28.80152130126953,9.006097793579102,1,46.91999816894531,60.0,3,0,-28.746469497680664,23.450098037719727,1,61.91999816894531,60.0,4,0,8,False
