frame,p1_post_positionX,p1_post_positionY,p1_post_facingDirection,p1_post_percent,p1_post_shieldSize,p1_post_stocksRemaining,p1_post_lCancelStatus,p2_post_positionX,p2_post_positionY,p2_post_facingDirection,p2_post_percent,p2_post_shieldSize,p2_post_stocksRemaining,p2_post_lCancelStatus,stageId,winner
15,-33.15686798095703,3.214414119720459,1,0.0,60.0,4,0,-60.95437240600586,9.999999747378752e-05,-1,0.0,60.0,4,0,32,False
30,-30.282493591308594,9.999999747378752e-05,1,0.0,60.0,4,0,-48.046566009521484,9.999999747378752e-05,1,0.0,59.80356979370117,4,0,32,False
45,-30.282493591308594,9.999999747378752e-05,1,0.0,60.0,4,0,-47.617191314697266,9.999999747378752e-05,1,0.0,60.0,4,0,32,False
60,-30.282493591308594,9.999999747378752e-05,1,0.0,60.0,4,0,-47.617191314697266,9.999999747378752e-05,1,0.0,60.0,4,0,32,False
75,-34.63249206542969,4.050100326538086,-1,10.0,60.0,4,0,-47.617191314697266,9.999999747378752e-05,1,0.0,60.0,4,0,32,False
90,-35.84333419799805,17.364395141601562,-1,10.0,60.0,4,0,-47.617191314697266,9.999999747378752e-05,1,0.0,60.0,4,0,32,False
105,-29.1242733001709,25.71358299255371,-1,10.0,60.0,4,0,-47.617191314697266,9.999999747378752e-05,1,0.0,60.0,4,0,32,False
120,-30.089670181274414,37.98755645751953,-1,10.0,60.0,4,0,-45.599693298339844,9.999999747378752e-05,1,0.0,60.0,4,0,32,False
135,-47.092803955078125,34.897552490234375,-1,10.0,60.0,4,0,-22.19456672668457,16.100099563598633,1,0.0,60.0,4,0,32,False
150,-30.506546020507812,18.337553024291992,-1,10.0,60.0,4,0,-16.246440887451172,21.08009910583496,1,0.0,60.0,4,0,32,False
165,-19.869670867919922,6.637552261352539,-1,10.0,60.0,4,0,-10.625872611999512,-4.993505477905273,-1,12.0,60.0,4,0,32,False
180,-15.843669891357422,0.00010000169277191162,1,15.0,60.0,4,0,-4.53607177734375,9.999999747378752e-05,-1,12.0,60.0,4,0,32,False
195,-49.34615707397461,9.999999747378752e-05,1,15.0,60.0,4,0,-4.53607177734375,9.999999747378752e-05,-1,12.0,60.0,4,0,32,False
210,-68.24689483642578,9.999999747378752e-05,1,15.0,60.0,4,0,-27.596477508544922,9.999999747378752e-05,-1,12.0,60.0,4,0,32,False
225,-76.4669189453125,9.999999747378752e-05,1,15.0,60.0,4,0,-45.223331451416016,9.999999747378752e-05,-1,12.0,60.0,4,0,32,False
240,-85.5656967163086,9.999999747378752e-05,1,15.0,60.0,4,0,-50.86069107055664,9.999999747378752e-05,-1,12.0,60.0,4,0,32,False
255,-99.19568634033203,-13.183900833129883,-1,15.0,60.0,4,0,-50.86069107055664,9.999999747378752e-05,1,12.0,59.44000244140625,4,0,32,False
270,-89.23738861083984,3.886098623275757,-1,15.0,60.0,4,0,-58.49794387817383,31.050098419189453,1,12.0,60.0,4,0,32,False
285,-101.0306396484375,6.556094646453857,-1,15.0,60.0,4,0,-70.77232360839844,10.540095329284668,1,12.0,60.0,4,0,32,False
300,-92.89541625976562,19.45009422302246,1,15.0,60.0,4,0,-77.45357513427734,9.999999747378752e-05,1,12.0,58.600006103515625,4,0,32,False
315,-73.95946502685547,21.112091064453125,1,15.0,60.0,4,0,-77.45357513427734,9.999999747378752e-05,1,12.0,54.4000244140625,4,0,32,False
330,-71.13284301757812,5.112088203430176,1,15.0,60.0,4,0,-80.12957763671875,9.999999747378752e-05,1,12.0,46.98003005981445,4,0,32,False
345,-54.8046760559082,9.999999747378752e-05,1,15.0,60.0,4,0,-71.54569244384766,27.83009910583496,1,12.0,47.61002731323242,4,0,32,False
360,-44.12539291381836,9.999999747378752e-05,1,15.0,60.0,4,0,-60.6228141784668,27.18609619140625,1,12.0,48.6600227355957,4,0,32,False
375,-44.12539291381836,9.999999747378752e-05,1,15.0,60.0,4,0,-62.156558990478516,62.3760986328125,1,12.0,49.710018157958984,4,0,32,False
390,-44.12539291381836,9.999999747378752e-05,1,15.0,60.0,4,0,-71.63581848144531,25.62009048461914,1,12.0,50.760013580322266,4,0,32,False
405,-31.920032501220703,9.999999747378752e-05,1,15.0,60.0,4,0,-75.23956298828125,9.999999747378752e-05,1,12.0,51.81000900268555,4,0,32,False
420,-23.039894104003906,9.999999747378752e-05,1,15.0,60.0,4,0,-59.07256317138672,6.6200995445251465,1,12.0,52.86000442504883,4,0,32,False
435,-14.23345947265625,9.999999747378752e-05,1,15.0,60.0,4,0,-57.26591873168945,9.999999747378752e-05,-1,12.0,53.90999984741211,4,0,32,False
450,-12.37763786315918,9.999999747378752e-05,1,15.0,58.74000549316406,4,0,-53.59105682373047,7.020099639892578,1,12.0,53.560001373291016,4,0,32,False
465,1.4074183702468872,9.999999747378752e-05,1,15.0,59.790000915527344,4,0,-53.59105682373047,9.999999747378752e-05,1,12.0,54.6099967956543,4,0,32,False
480,-9.613429069519043,14.976099014282227,1,18.0,60.0,4,0,-61.927310943603516,9.999999747378752e-05,1,12.0,55.02999496459961,4,0,32,False
495,-1.643927812576294,20.73609733581543,1,18.0,60.0,4,0,-61.927310943603516,-3.149900436401367,1,12.0,56.07999038696289,4,0,32,False
510,-18.04790496826172,29.3920955657959,1,18.0,60.0,4,0,-73.1110610961914,9.999999747378752e-05,1,12.0,57.12998580932617,4,0,32,False
525,-13.91590690612793,38.78209686279297,1,18.0,60.0,4,0,-70.7110595703125,8.20009994506836,1,12.0,56.305274963378906,4,0,32,False
540,-17.948528289794922,33.772090911865234,1,18.0,60.0,4,0,-70.7110595703125,-1.6999025344848633,1,12.0,57.35527038574219,4,0,32,False
555,-37.6453971862793,16.112092971801758,-1,18.0,60.0,4,0,-76.92231750488281,9.999999747378752e-05,-1,12.0,58.40526580810547,4,0,32,False
570,-47.21234130859375,6.4043402671813965,-1,18.0,60.0,4,0,-68.43576049804688,9.999999747378752e-05,1,25.0,59.45526123046875,4,0,32,False
585,-62.82264709472656,12.086026191711426,-1,18.0,60.0,4,0,-42.569705963134766,-1.9198757410049438,1,25.0,60.0,4,0,32,False
600,-65.70966339111328,13.361825942993164,-1,18.0,60.0,4,0,-29.35927391052246,9.999999747378752e-05,1,25.0,60.0,4,0,32,False
615,-46.269554138183594,3.894836902618408,-1,18.0,60.0,4,0,-23.943880081176758,9.999999747378752e-05,1,25.0,60.0,4,0,32,False
630,-35.61580276489258,9.999999747378752e-05,-1,18.0,60.0,4,0,-0.9257737398147583,9.999999747378752e-05,1,25.0,60.0,4,0,32,False
645,-21.215055465698242,8.3760986328125,-1,18.0,60.0,4,0,6.604852199554443,9.999999747378752e-05,1,25.0,60.0,4,0,32,False
660,-9.431182861328125,9.999999747378752e-05,-1,18.0,60.0,4,0,18.09922981262207,9.999999747378752e-05,-1,25.0,59.720001220703125,4,0,32,False
675,-7.7781829833984375,6.01609992980957,-1,18.0,60.0,4,0,23.5377140045166,9.999999747378752e-05,-1,25.0,57.27001190185547,4,0,32,False
690,-5.456431865692139,19.456098556518555,-1,18.0,60.0,4,0,37.637596130371094,5.610099792480469,-1,25.0,58.32000732421875,4,0,32,False
705,8.266693115234375,18.496095657348633,-1,18.0,60.0,4,0,42.249298095703125,0.00010013580322265625,-1,25.0,59.37000274658203,4,0,32,False
720,19.084823608398438,0.00010001659393310547,-1,20.729999542236328,60.0,4,1,59.03619384765625,9.999999747378752e-05,1,25.0,60.0,4,0,32,False
735,16.554201126098633,1.5361000299453735,-1,20.729999542236328,60.0,4,0,33.27244186401367,9.999999747378752e-05,-1,25.0,60.0,4,0,32,False
750,20.018539428710938,2.384859561920166,-1,20.729999542236328,60.0,4,0,25.209945678710938,9.999999747378752e-05,-1,25.0,60.0,4,0,32,False
765,13.609576225280762,47.41726303100586,1,28.189998626708984,60.0,4,0,25.209945678710938,9.999999747378752e-05,-1,25.0,60.0,4,0,32,False
780,5.337596416473389,55.52699279785156,1,28.189998626708984,60.0,4,0,9.406197547912598,18.49209976196289,-1,25.0,60.0,4,0,32,False
795,-3.7315151691436768,67.51475524902344,1,33.189998626708984,60.0,4,0,1.9126981496810913,48.024105072021484,-1,25.0,60.0,4,0,32,False
810,-20.39911651611328,97.21376037597656,1,45.019996643066406,60.0,4,0,-5.563552379608154,36.770103454589844,-1,25.0,60.0,4,0,32,False
825,-37.30976867675781,121.78253936767578,1,45.019996643066406,60.0,4,0,-12.877931594848633,9.999999747378752e-05,-1,25.0,60.0,4,0,32,False
840,-49.844032287597656,132.6636199951172,1,45.019996643066406,60.0,4,0,-34.89718246459961,24.840099334716797,-1,25.0,60.0,4,0,32,False
855,-54.47353744506836,131.73703002929688,1,45.019996643066406,60.0,4,0,-54.99568176269531,21.03009796142578,-1,25.0,60.0,4,0,32,False
870,-39.95252990722656,116.90280151367188,1,45.019996643066406,60.0,4,0,-64.46693420410156,9.999999747378752e-05,1,25.0,60.0,4,0,32,False
885,-43.0307502746582,93.60082244873047,1,45.019996643066406,60.0,4,0,-34.095680236816406,9.999999747378752e-05,1,25.0,60.0,4,0,32,False
900,-59.82925033569336,69.60084533691406,1,45.019996643066406,60.0,4,0,-10.423175811767578,30.590099334716797,1,25.0,60.0,4,0,32,False
915,-59.03113555908203,45.600868225097656,1,45.019996643066406,60.0,4,0,5.522582054138184,-0.6999011039733887,1,25.0,60.0,4,0,32,False
930,-41.7191047668457,30.96687889099121,1,45.019996643066406,60.0,4,0,18.99471092224121,8.20009994506836,1,25.0,60.0,4,0,32,False
945,-22.889406204223633,45.15687942504883,1,45.019996643066406,60.0,4,0,23.178762435913086,9.999999747378752e-05,-1,25.0,60.0,4,0,32,False
960,-3.6425342559814453,41.340877532958984,1,45.019996643066406,60.0,4,0,23.178762435913086,10.020099639892578,-1,25.0,60.0,4,0,32,False
975,16.0849666595459,17.64088249206543,1,45.019996643066406,60.0,4,0,23.178762435913086,9.999999747378752e-05,-1,25.0,59.720001220703125,4,0,32,False
990,34.27128982543945,7.59088659286499,1,45.019996643066406,60.0,4,0,23.178762435913086,9.999999747378752e-05,-1,25.0,55.52001953125,4,0,32,False
1005,45.45440673828125,11.66120719909668,1,45.019996643066406,60.0,4,0,9.669130325317383,9.999999747378752e-05,-1,25.0,55.170021057128906,4,0,32,False
1020,55.177066802978516,11.174087524414062,1,45.019996643066406,60.0,4,0,4.545823097229004,9.999999747378752e-05,-1,25.0,56.22001647949219,4,0,32,False
1035,65.63394165039062,9.999999747378752e-05,1,45.019996643066406,60.0,4,0,-19.30487632751465,9.999999747378752e-05,-1,25.0,57.27001190185547,4,0,32,False
1050,50.37531280517578,16.576099395751953,1,45.019996643066406,60.0,4,0,-12.449054718017578,9.999999747378752e-05,1,25.0,55.240020751953125,4,0,32,False
1065,47.49005889892578,20.41609764099121,1,45.019996643066406,60.0,4,0,-12.449054718017578,10.650099754333496,1,25.0,55.240020751953125,4,0,32,False
1080,31.589853286743164,35.466094970703125,1,45.019996643066406,60.0,4,0,-18.77780532836914,9.999999747378752e-05,-1,25.0,56.290016174316406,4,0,32,False
1095,37.161983489990234,37.07609558105469,1,45.019996643066406,60.0,4,0,-25.376249313354492,9.999999747378752e-05,1,25.0,55.337162017822266,4,0,32,False
1110,21.35472869873047,13.076095581054688,1,45.019996643066406,60.0,4,0,-25.376249313354492,29.90009880065918,1,25.0,56.38715744018555,4,0,32,False
1125,4.543581962585449,29.246095657348633,1,45.019996643066406,60.0,4,0,-25.991748809814453,16.100095748901367,1,25.0,57.43715286254883,4,0,32,False
1140,-14.247669219970703,24.026094436645508,1,45.019996643066406,60.0,4,0,-29.96299934387207,9.999999747378752e-05,-1,25.0,58.48714828491211,4,0,32,False
1155,-16.199546813964844,0.02609086036682129,1,45.019996643066406,60.0,4,0,-59.86453628540039,0.03252744674682617,-1,25.0,59.53714370727539,4,0,32,False
1170,-6.765172958374023,9.999999747378752e-05,1,45.019996643066406,60.0,4,0,-74.94209289550781,9.999999747378752e-05,-1,25.0,60.0,4,0,32,False
1185,7.637902736663818,9.999999747378752e-05,1,45.019996643066406,60.0,4,0,-74.76731872558594,9.999999747378752e-05,1,25.0,60.0,4,0,32,False
1200,-8.375040054321289,8.658098220825195,1,45.019996643066406,60.0,4,0,-74.76731872558594,9.999999747378752e-05,1,25.0,56.78001403808594,4,0,32,False
1215,-24.12729263305664,0.00010001659393310547,1,45.019996643066406,60.0,4,1,-60.20994567871094,9.999999747378752e-05,1,25.0,56.78001403808594,4,0,32,False
1230,-24.90216827392578,1.5361000299453735,1,45.019996643066406,60.0,4,0,-53.86936950683594,9.999999747378752e-05,1,25.0,54.75273513793945,4,0,32,False
1245,-15.216546058654785,16.896099090576172,1,45.019996643066406,60.0,4,0,-66.75267028808594,9.999999747378752e-05,1,25.0,55.45273208618164,4,0,32,False
1260,-18.92841911315918,17.856094360351562,1,45.019996643066406,60.0,4,0,-38.608760833740234,9.999999747378752e-05,1,25.0,56.50272750854492,4,0,32,False
1275,-19.517419815063477,1.8560923337936401,1,45.019996643066406,60.0,4,0,-29.3167667388916,9.999999747378752e-05,1,25.0,46.98273468017578,4,0,32,False
1290,-11.529922485351562,9.999999747378752e-05,1,45.019996643066406,60.0,4,0,-31.828767776489258,9.999999747378752e-05,1,25.0,46.98273468017578,4,0,32,False
1305,2.497617244720459,9.999999747378752e-05,1,45.019996643066406,60.0,4,0,-31.828767776489258,9.999999747378752e-05,1,25.0,48.03273010253906,4,0,32,False
1320,-14.694979667663574,8.876097679138184,1,45.019996643066406,60.0,4,0,-31.828767776489258,9.999999747378752e-05,1,25.0,49.082725524902344,4,0,32,False
1335,-31.77434730529785,3.850095748901367,1,45.019996643066406,60.0,4,0,-31.828767776489258,9.999999747378752e-05,1,36.040000915527344,50.132720947265625,4,0,32,False
1350,-38.558109283447266,9.999999747378752e-05,-1,49.769996643066406,60.0,4,0,-47.267791748046875,9.999999747378752e-05,1,36.040000915527344,51.182716369628906,4,0,32,False
1365,-12.306617736816406,9.999999747378752e-05,-1,49.769996643066406,60.0,4,0,-41.366966247558594,9.999999747378752e-05,1,36.040000915527344,52.23271179199219,4,0,32,False
1380,11.79085922241211,9.999999747378752e-05,-1,49.769996643066406,60.0,4,0,-17.884281158447266,9.999999747378752e-05,1,36.040000915527344,53.28270721435547,4,0,32,False
1395,17.021337509155273,9.999999747378752e-05,-1,49.769996643066406,60.0,4,0,-16.871784210205078,0.8901002407073975,1,36.040000915527344,51.252716064453125,4,0,32,False
1410,17.021337509155273,9.999999747378752e-05,-1,49.769996643066406,60.0,4,0,-8.983036041259766,9.999999747378752e-05,1,36.040000915527344,52.302711486816406,4,0,32,False
1425,31.964557647705078,9.999999747378752e-05,1,49.769996643066406,60.0,4,0,8.379459381103516,9.999999747378752e-05,1,36.040000915527344,53.35270690917969,4,0,32,False
1440,38.79212951660156,9.999999747378752e-05,1,49.769996643066406,58.80628967285156,4,0,10.32196044921875,9.999999747378752e-05,1,36.040000915527344,54.40270233154297,4,0,32,False
1455,27.988630294799805,8.070097923278809,1,49.769996643066406,59.856285095214844,4,0,-5.295328140258789,9.999999747378752e-05,1,36.040000915527344,55.102699279785156,4,0,32,False
1470,29.740127563476562,1.7400944232940674,1,49.769996643066406,60.0,4,0,-22.318037033081055,9.999999747378752e-05,1,36.040000915527344,56.15269470214844,4,0,32,False
1485,13.780506134033203,17.186092376708984,1,49.769996643066406,60.0,4,0,-35.91366195678711,9.999999747378752e-05,1,36.040000915527344,56.852691650390625,4,0,32,False
1500,-0.009995222091674805,20.816089630126953,1,49.769996643066406,60.0,4,0,-35.72303771972656,10.650099754333496,1,36.040000915527344,57.27268981933594,4,0,32,False
1515,13.628005981445312,11.852084159851074,1,52.43999481201172,60.0,4,0,-35.72303771972656,9.999999747378752e-05,1,36.040000915527344,58.32268524169922,4,0,32,False
1530,3.029506206512451,26.102081298828125,1,52.43999481201172,60.0,4,0,-45.2006950378418,9.999999747378752e-05,1,36.040000915527344,59.3726806640625,4,0,32,False
1545,-15.184244155883789,25.952077865600586,1,52.43999481201172,60.0,4,0,-44.5913200378418,10.620100021362305,1,36.040000915527344,59.44268035888672,4,0,32,False
1560,-23.195316314697266,40.322078704833984,1,52.43999481201172,60.0,4,0,-44.5913200378418,9.999999747378752e-05,1,36.040000915527344,59.30000305175781,4,0,32,False
1575,-5.633691310882568,30.898088455200195,1,52.43999481201172,60.0,4,0,-32.669593811035156,9.999999747378752e-05,1,36.040000915527344,58.600006103515625,4,0,32,False
1590,6.308361053466797,9.794082641601562,1,52.43999481201172,60.0,4,0,-19.38129997253418,8.20009994506836,1,36.040000915527344,59.650001525878906,4,0,32,False
